Pulsometer RR [Aimar Mun 2015] heart rate raw data exported
Get Pulsometer RR --> https://play.google.com/store/apps/details?id=com.beetlesoft.pulsometer
CSV version format: 1.4
DB version: 1

Title:	BEGUM
Comments:	
Date:	4/30/17 11:03 AM
Duration:	03:30:14'48
Activities:	Ciclo indoor
Max HR:	152
Average HR:	77
Calories:	167
Time format pattern: "yyyy-MM-dd HH:mm:ss.SSS"

Timespan:	Time formatted:	Elapsed time	Heart rate:	Detection:
1493575138832	2017-04-30 12:58:58.832	01:50:06	73	OK
1493575139890	2017-04-30 12:58:59.890	01:50:07	73	OK
1493575140888	2017-04-30 12:59:00.888	01:50:08	73	OK
1493575142827	2017-04-30 12:59:02.827	01:50:09	73	OK
1493575143329	2017-04-30 12:59:03.329	01:50:10	72	OK
1493575143834	2017-04-30 12:59:03.834	01:50:11	72	OK
1493575145322	2017-04-30 12:59:05.322	01:50:12	72	OK
1493575145829	2017-04-30 12:59:05.829	01:50:13	72	OK
1493575146819	2017-04-30 12:59:06.819	01:50:14	72	OK
1493575147822	2017-04-30 12:59:07.822	01:50:15	72	OK
1493575149832	2017-04-30 12:59:09.832	01:50:15	71	OK
1493575149852	2017-04-30 12:59:09.852	01:50:17	71	OK
1493575151304	2017-04-30 12:59:11.304	01:50:18	72	OK
1493575151804	2017-04-30 12:59:11.804	01:50:19	72	OK
1493575152813	2017-04-30 12:59:12.813	01:50:20	72	OK
1493575154310	2017-04-30 12:59:14.310	01:50:21	72	OK
1493575154803	2017-04-30 12:59:14.803	01:50:22	72	OK
1493575155803	2017-04-30 12:59:15.803	01:50:23	72	OK
1493575157299	2017-04-30 12:59:17.299	01:50:23	73	OK
1493575157785	2017-04-30 12:59:17.785	01:50:25	73	OK
1493575158801	2017-04-30 12:59:18.801	01:50:26	73	OK
1493575159782	2017-04-30 12:59:19.782	01:50:26	73	OK
1493575160789	2017-04-30 12:59:20.789	01:50:28	73	OK
1493575161779	2017-04-30 12:59:21.779	01:50:29	74	OK
1493575162782	2017-04-30 12:59:22.782	01:50:30	74	OK
1493575164283	2017-04-30 12:59:24.283	01:50:31	74	OK
1493575164767	2017-04-30 12:59:24.767	01:50:32	75	OK
1493575165769	2017-04-30 12:59:25.769	01:50:33	75	OK
1493575167262	2017-04-30 12:59:27.262	01:50:34	75	OK
1493575167782	2017-04-30 12:59:27.782	01:50:35	76	OK
1493575168758	2017-04-30 12:59:28.758	01:50:36	76	OK
1493575169783	2017-04-30 12:59:29.783	01:50:37	76	OK
1493575170760	2017-04-30 12:59:30.760	01:50:38	75	OK
1493575172257	2017-04-30 12:59:32.257	01:50:38	75	OK
1493575173257	2017-04-30 12:59:33.257	01:50:39	74	OK
1493575174273	2017-04-30 12:59:34.273	01:50:41	74	OK
1493575174753	2017-04-30 12:59:34.753	01:50:41	74	OK
1493575175740	2017-04-30 12:59:35.740	01:50:42	74	OK
1493575176746	2017-04-30 12:59:36.746	01:50:44	74	OK
1493575178238	2017-04-30 12:59:38.238	01:50:45	73	OK
1493575178814	2017-04-30 12:59:38.814	01:50:46	74	OK
1493575179736	2017-04-30 12:59:39.736	01:50:47	74	OK
1493575180763	2017-04-30 12:59:40.763	01:50:48	75	OK
1493575182766	2017-04-30 12:59:42.766	01:50:48	76	OK
1493575182800	2017-04-30 12:59:42.800	01:50:50	76	OK
1493575183773	2017-04-30 12:59:43.773	01:50:51	76	OK
1493575184741	2017-04-30 12:59:44.741	01:50:52	75	OK
1493575185718	2017-04-30 12:59:45.718	01:50:53	74	OK
1493575186728	2017-04-30 12:59:46.728	01:50:54	73	OK
1493575187726	2017-04-30 12:59:47.726	01:50:55	72	OK
1493575188719	2017-04-30 12:59:48.719	01:50:55	72	OK
1493575189712	2017-04-30 12:59:49.712	01:50:56	72	OK
1493575191214	2017-04-30 12:59:51.214	01:50:58	72	OK
1493575192203	2017-04-30 12:59:52.203	01:50:59	73	OK
1493575192729	2017-04-30 12:59:52.729	01:51:00	73	OK
1493575193747	2017-04-30 12:59:53.747	01:51:01	72	OK
1493575195700	2017-04-30 12:59:55.700	01:51:02	72	OK
1493575195717	2017-04-30 12:59:55.717	01:51:03	71	OK
1493575196695	2017-04-30 12:59:56.695	01:51:04	71	OK
1493575199187	2017-04-30 12:59:59.187	01:51:05	70	OK
1493575199195	2017-04-30 12:59:59.195	01:51:06	71	OK
1493575199695	2017-04-30 12:59:59.695	01:51:07	71	OK
1493575201216	2017-04-30 13:00:01.216	01:51:07	70	OK
1493575201679	2017-04-30 13:00:01.679	01:51:09	70	OK
1493575202687	2017-04-30 13:00:02.687	01:51:10	70	OK
1493575204194	2017-04-30 13:00:04.194	01:51:11	70	OK
1493575205193	2017-04-30 13:00:05.193	01:51:12	70	OK
1493575205703	2017-04-30 13:00:05.703	01:51:13	70	OK
1493575206698	2017-04-30 13:00:06.698	01:51:14	70	OK
1493575208223	2017-04-30 13:00:08.223	01:51:15	70	OK
1493575208667	2017-04-30 13:00:08.667	01:51:16	70	OK
1493575209660	2017-04-30 13:00:09.660	01:51:17	70	OK
1493575211170	2017-04-30 13:00:11.170	01:51:18	70	OK
1493575212690	2017-04-30 13:00:12.690	01:51:19	71	OK
1493575212688	2017-04-30 13:00:12.688	01:51:20	71	OK
1493575213686	2017-04-30 13:00:13.686	01:51:20	72	OK
1493575215175	2017-04-30 13:00:15.175	01:51:22	72	OK
1493575215692	2017-04-30 13:00:15.692	01:51:23	71	OK
1493575216642	2017-04-30 13:00:16.642	01:51:24	72	OK
1493575217644	2017-04-30 13:00:17.644	01:51:25	71	OK
1493575218663	2017-04-30 13:00:18.663	01:51:26	71	OK
1493575219653	2017-04-30 13:00:19.653	01:51:27	71	OK
1493575220653	2017-04-30 13:00:20.653	01:51:28	72	OK
1493575222142	2017-04-30 13:00:22.142	01:51:29	72	OK
1493575222663	2017-04-30 13:00:22.663	01:51:30	72	OK
1493575223653	2017-04-30 13:00:23.653	01:51:31	73	OK
1493575225193	2017-04-30 13:00:25.193	01:51:32	73	OK
1493575225683	2017-04-30 13:00:25.683	01:51:33	73	OK
1493575226623	2017-04-30 13:00:26.623	01:51:34	73	OK
1493575227685	2017-04-30 13:00:27.685	01:51:34	73	OK
1493575228623	2017-04-30 13:00:28.623	01:51:34	73	OK
1493575231112	2017-04-30 13:00:31.112	01:51:36	73	OK
1493575231108	2017-04-30 13:00:31.108	01:51:37	73	OK
1493575231610	2017-04-30 13:00:31.610	01:51:38	73	OK
1493575232644	2017-04-30 13:00:32.644	01:51:39	73	OK
1493575233603	2017-04-30 13:00:33.603	01:51:40	73	OK
1493575235117	2017-04-30 13:00:35.117	01:51:41	73	OK
1493575235601	2017-04-30 13:00:35.601	01:51:42	73	OK
1493575236602	2017-04-30 13:00:36.602	01:51:43	72	OK
1493575238090	2017-04-30 13:00:38.090	01:51:44	73	OK
1493575238607	2017-04-30 13:00:38.607	01:51:45	73	OK
1493575239592	2017-04-30 13:00:39.592	01:51:46	74	OK
1493575241095	2017-04-30 13:00:41.095	01:51:47	73	OK
1493575242584	2017-04-30 13:00:42.584	01:51:48	73	OK
1493575243080	2017-04-30 13:00:43.080	01:51:49	72	OK
1493575243606	2017-04-30 13:00:43.606	01:51:50	72	OK
1493575245074	2017-04-30 13:00:45.074	01:51:51	72	OK
1493575246573	2017-04-30 13:00:46.573	01:51:52	71	OK
1493575247069	2017-04-30 13:00:47.069	01:51:53	71	OK
1493575248075	2017-04-30 13:00:48.075	01:51:54	71	OK
1493575249565	2017-04-30 13:00:49.565	01:51:55	71	OK
1493575249577	2017-04-30 13:00:49.577	01:51:56	71	OK
1493575251059	2017-04-30 13:00:51.059	01:51:57	71	OK
1493575252077	2017-04-30 13:00:52.077	01:51:58	71	OK
1493575253186	2017-04-30 13:00:53.186	01:51:59	72	OK
1493575254078	2017-04-30 13:00:54.078	01:52:00	71	OK
1493575255051	2017-04-30 13:00:55.051	01:52:01	71	OK
1493575256047	2017-04-30 13:00:56.047	01:52:02	71	OK
1493575257044	2017-04-30 13:00:57.044	01:52:03	71	OK
1493575258048	2017-04-30 13:00:58.048	01:52:04	71	OK
1493575259065	2017-04-30 13:00:59.065	01:52:05	71	OK
1493575261066	2017-04-30 13:01:01.066	01:52:06	71	OK
1493575261079	2017-04-30 13:01:01.079	01:52:07	72	OK
1493575262530	2017-04-30 13:01:02.530	01:52:09	71	OK
1493575263538	2017-04-30 13:01:03.538	01:52:09	72	OK
1493575264029	2017-04-30 13:01:04.029	01:52:11	73	OK
1493575265036	2017-04-30 13:01:05.036	01:52:12	73	OK
1493575266032	2017-04-30 13:01:06.032	01:52:13	73	OK
1493575268057	2017-04-30 13:01:08.057	01:52:14	74	OK
1493575268067	2017-04-30 13:01:08.067	01:52:15	73	OK
1493575269034	2017-04-30 13:01:09.034	01:52:16	73	OK
1493575270015	2017-04-30 13:01:10.015	01:52:17	74	OK
1493575271022	2017-04-30 13:01:11.022	01:52:18	73	OK
1493575272507	2017-04-30 13:01:12.507	01:52:19	73	OK
1493575273012	2017-04-30 13:01:13.012	01:52:20	72	OK
1493575274004	2017-04-30 13:01:14.004	01:52:21	72	OK
1493575275555	2017-04-30 13:01:15.555	01:52:22	72	OK
1493575276497	2017-04-30 13:01:16.497	01:52:23	73	OK
1493575277114	2017-04-30 13:01:17.114	01:52:24	74	OK
1493575278043	2017-04-30 13:01:18.043	01:52:25	74	OK
1493575280013	2017-04-30 13:01:20.013	01:52:26	73	OK
1493575280052	2017-04-30 13:01:20.052	01:52:27	74	OK
1493575282043	2017-04-30 13:01:22.043	01:52:28	72	OK
1493575282030	2017-04-30 13:01:22.030	01:52:29	73	OK
1493575284040	2017-04-30 13:01:24.040	01:52:30	71	OK
1493575284049	2017-04-30 13:01:24.049	01:52:31	71	OK
1493575285477	2017-04-30 13:01:25.477	01:52:32	71	OK
1493575285993	2017-04-30 13:01:25.993	01:52:33	71	OK
1493575286977	2017-04-30 13:01:26.977	01:52:34	73	OK
1493575288971	2017-04-30 13:01:28.971	01:52:35	74	OK
1493575288975	2017-04-30 13:01:28.975	01:52:36	75	OK
1493575290478	2017-04-30 13:01:30.478	01:52:37	77	OK
1493575291492	2017-04-30 13:01:31.492	01:52:38	77	OK
1493575291961	2017-04-30 13:01:31.961	01:52:39	78	OK
1493575293466	2017-04-30 13:01:33.466	01:52:40	79	OK
1493575293983	2017-04-30 13:01:33.983	01:52:41	80	OK
1493575294975	2017-04-30 13:01:34.975	01:52:43	81	OK
1493575295956	2017-04-30 13:01:35.956	01:52:45	81	OK
1493575297985	2017-04-30 13:01:37.985	01:52:47	81	OK
1493575297980	2017-04-30 13:01:37.980	01:52:49	81	OK
1493575298974	2017-04-30 13:01:38.974	01:52:56	82	OK
1493575300459	2017-04-30 13:01:40.459	01:52:56	82	OK
1493575301007	2017-04-30 13:01:41.007	01:52:58	82	OK
1493575302074	2017-04-30 13:01:42.074	01:52:59	80	OK
1493575302974	2017-04-30 13:01:42.974	01:53:00	80	OK
1493575304960	2017-04-30 13:01:44.960	01:53:01	79	OK
1493575305436	2017-04-30 13:01:45.436	01:53:01	77	OK
1493575305941	2017-04-30 13:01:45.941	01:53:02	76	OK
1493575307423	2017-04-30 13:01:47.423	01:53:04	74	OK
1493575307924	2017-04-30 13:01:47.924	01:53:05	73	OK
1493575308918	2017-04-30 13:01:48.918	01:53:06	72	OK
1493575309953	2017-04-30 13:01:49.953	01:53:07	71	OK
1493575310922	2017-04-30 13:01:50.922	01:53:08	70	OK
1493575311924	2017-04-30 13:01:51.924	01:53:09	70	OK
1493575313913	2017-04-30 13:01:53.913	01:53:10	70	OK
1493575314529	2017-04-30 13:01:54.529	01:53:11	70	OK
1493575314956	2017-04-30 13:01:54.956	01:53:12	71	OK
1493575315923	2017-04-30 13:01:55.923	01:53:12	71	OK
1493575316919	2017-04-30 13:01:56.919	01:53:14	71	OK
1493575317911	2017-04-30 13:01:57.911	01:53:15	71	OK
1493575318901	2017-04-30 13:01:58.901	01:53:16	72	OK
1493575320917	2017-04-30 13:02:00.917	01:53:17	71	OK
1493575320921	2017-04-30 13:02:00.921	01:53:18	71	OK
1493575321897	2017-04-30 13:02:01.897	01:53:19	72	OK
1493575323407	2017-04-30 13:02:03.407	01:53:20	72	OK
1493575323885	2017-04-30 13:02:03.885	01:53:21	72	OK
1493575324883	2017-04-30 13:02:04.883	01:53:22	72	OK
1493575325905	2017-04-30 13:02:05.905	01:53:23	73	OK
1493575327374	2017-04-30 13:02:07.374	01:53:24	73	OK
1493575327879	2017-04-30 13:02:07.879	01:53:25	74	OK
1493575328872	2017-04-30 13:02:08.872	01:53:26	74	OK
1493575330376	2017-04-30 13:02:10.376	01:53:27	74	OK
1493575330868	2017-04-30 13:02:10.868	01:53:28	74	OK
1493575332364	2017-04-30 13:02:12.364	01:53:29	74	OK
1493575332866	2017-04-30 13:02:12.866	01:53:30	74	OK
1493575334860	2017-04-30 13:02:14.860	01:53:31	74	OK
1493575335862	2017-04-30 13:02:15.862	01:53:32	74	OK
1493575335874	2017-04-30 13:02:15.874	01:53:33	74	OK
1493575337351	2017-04-30 13:02:17.351	01:53:34	74	OK
1493575338870	2017-04-30 13:02:18.870	01:53:35	74	OK
1493575338915	2017-04-30 13:02:18.915	01:53:36	73	OK
1493575340466	2017-04-30 13:02:20.466	01:53:37	73	OK
1493575341357	2017-04-30 13:02:21.357	01:53:38	73	OK
1493575341856	2017-04-30 13:02:21.856	01:53:39	72	OK
1493575342858	2017-04-30 13:02:22.858	01:53:39	72	OK
1493575344857	2017-04-30 13:02:24.857	01:53:41	72	OK
1493575344875	2017-04-30 13:02:24.875	01:53:42	72	OK
1493575346328	2017-04-30 13:02:26.328	01:53:43	72	OK
1493575347339	2017-04-30 13:02:27.339	01:53:44	71	OK
1493575348835	2017-04-30 13:02:28.835	01:53:44	71	OK
1493575348842	2017-04-30 13:02:28.842	01:53:46	71	OK
1493575349851	2017-04-30 13:02:29.851	01:53:47	71	OK
1493575351370	2017-04-30 13:02:31.370	01:53:48	71	OK
1493575351955	2017-04-30 13:02:31.955	01:53:49	71	OK
1493575353873	2017-04-30 13:02:33.873	01:53:50	71	OK
1493575353877	2017-04-30 13:02:33.877	01:53:51	72	OK
1493575356807	2017-04-30 13:02:36.807	01:53:52	72	OK
1493575356812	2017-04-30 13:02:36.812	01:53:53	72	OK
1493575356817	2017-04-30 13:02:36.817	01:53:54	72	OK
1493575357816	2017-04-30 13:02:37.816	01:53:55	72	OK
1493575358832	2017-04-30 13:02:38.832	01:53:56	72	OK
1493575359797	2017-04-30 13:02:39.797	01:53:56	72	OK
1493575360829	2017-04-30 13:02:40.829	01:53:58	72	OK
1493575361796	2017-04-30 13:02:41.796	01:53:59	72	OK
1493575362825	2017-04-30 13:02:42.825	01:54:00	72	OK
1493575363805	2017-04-30 13:02:43.805	01:54:01	72	OK
1493575364825	2017-04-30 13:02:44.825	01:54:02	72	OK
1493575366287	2017-04-30 13:02:46.287	01:54:03	72	OK
1493575367278	2017-04-30 13:02:47.278	01:54:04	73	OK
1493575367794	2017-04-30 13:02:47.794	01:54:05	74	OK
1493575369797	2017-04-30 13:02:49.797	01:54:05	74	OK
1493575369784	2017-04-30 13:02:49.784	01:54:07	73	OK
1493575371303	2017-04-30 13:02:51.303	01:54:08	74	OK
1493575371770	2017-04-30 13:02:51.770	01:54:09	73	OK
1493575372763	2017-04-30 13:02:52.763	01:54:10	73	OK
1493575374270	2017-04-30 13:02:54.270	01:54:11	73	OK
1493575374783	2017-04-30 13:02:54.783	01:54:12	73	OK
1493575375760	2017-04-30 13:02:55.760	01:54:13	72	OK
1493575377323	2017-04-30 13:02:57.323	01:54:14	73	OK
1493575378766	2017-04-30 13:02:58.766	01:54:15	73	OK
1493575379264	2017-04-30 13:02:59.264	01:54:15	73	OK
1493575379804	2017-04-30 13:02:59.804	01:54:17	73	OK
1493575381265	2017-04-30 13:03:01.265	01:54:18	73	OK
1493575381759	2017-04-30 13:03:01.759	01:54:19	73	OK
1493575382745	2017-04-30 13:03:02.745	01:54:20	73	OK
1493575383776	2017-04-30 13:03:03.776	01:54:21	73	OK
1493575384775	2017-04-30 13:03:04.775	01:54:22	74	OK
1493575385787	2017-04-30 13:03:05.787	01:54:23	74	OK
1493575386758	2017-04-30 13:03:06.758	01:54:24	74	OK
1493575388269	2017-04-30 13:03:08.269	01:54:25	74	OK
1493575388727	2017-04-30 13:03:08.727	01:54:26	74	OK
1493575390229	2017-04-30 13:03:10.229	01:54:27	75	OK
1493575390761	2017-04-30 13:03:10.761	01:54:28	74	OK
1493575392228	2017-04-30 13:03:12.228	01:54:29	74	OK
1493575392732	2017-04-30 13:03:12.732	01:54:30	74	OK
1493575393715	2017-04-30 13:03:13.715	01:54:31	74	OK
1493575394752	2017-04-30 13:03:14.752	01:54:32	73	OK
1493575395721	2017-04-30 13:03:15.721	01:54:33	73	OK
1493575397215	2017-04-30 13:03:17.215	01:54:34	74	OK
1493575397706	2017-04-30 13:03:17.706	01:54:35	74	OK
1493575398712	2017-04-30 13:03:18.712	01:54:36	74	OK
1493575399752	2017-04-30 13:03:19.752	01:54:37	74	OK
1493575401246	2017-04-30 13:03:21.246	01:54:38	74	OK
1493575401790	2017-04-30 13:03:21.790	01:54:39	74	OK
1493575402704	2017-04-30 13:03:22.704	01:54:40	74	OK
1493575404279	2017-04-30 13:03:24.279	01:54:41	74	OK
1493575405201	2017-04-30 13:03:25.201	01:54:42	73	OK
1493575405704	2017-04-30 13:03:25.704	01:54:43	73	OK
1493575406708	2017-04-30 13:03:26.708	01:54:44	73	OK
1493575407738	2017-04-30 13:03:27.738	01:54:45	72	OK
1493575408712	2017-04-30 13:03:28.712	01:54:46	72	OK
1493575409681	2017-04-30 13:03:29.681	01:54:46	73	OK
1493575410678	2017-04-30 13:03:30.678	01:54:46	73	OK
1493575412705	2017-04-30 13:03:32.705	01:54:49	73	OK
1493575412716	2017-04-30 13:03:32.716	01:54:50	74	OK
1493575413675	2017-04-30 13:03:33.675	01:54:50	74	OK
1493575414696	2017-04-30 13:03:34.696	01:54:52	75	OK
1493575415694	2017-04-30 13:03:35.694	01:54:52	75	OK
1493575416675	2017-04-30 13:03:36.675	01:54:53	74	OK
1493575418155	2017-04-30 13:03:38.155	01:54:55	75	OK
1493575418671	2017-04-30 13:03:38.671	01:54:55	75	OK
1493575419674	2017-04-30 13:03:39.674	01:54:55	74	OK
1493575421212	2017-04-30 13:03:41.212	01:54:58	75	OK
1493575422649	2017-04-30 13:03:42.649	01:54:58	75	OK
1493575422663	2017-04-30 13:03:42.663	01:55:00	75	OK
1493575423649	2017-04-30 13:03:43.649	01:55:01	74	OK
1493575425141	2017-04-30 13:03:45.141	01:55:01	75	OK
1493575425642	2017-04-30 13:03:45.642	01:55:03	75	OK
1493575426738	2017-04-30 13:03:46.738	01:55:03	75	OK
1493575427644	2017-04-30 13:03:47.644	01:55:04	73	OK
1493575429646	2017-04-30 13:03:49.646	01:55:06	73	OK
1493575429667	2017-04-30 13:03:49.667	01:55:07	73	OK
1493575431135	2017-04-30 13:03:51.135	01:55:07	72	OK
1493575432627	2017-04-30 13:03:52.627	01:55:08	72	OK
1493575432666	2017-04-30 13:03:52.666	01:55:09	72	OK
1493575434121	2017-04-30 13:03:54.121	01:55:11	72	OK
1493575434637	2017-04-30 13:03:54.637	01:55:12	72	OK
1493575436613	2017-04-30 13:03:56.613	01:55:13	71	OK
1493575436622	2017-04-30 13:03:56.622	01:55:13	71	OK
1493575438106	2017-04-30 13:03:58.106	01:55:15	72	OK
1493575438609	2017-04-30 13:03:58.609	01:55:16	71	OK
1493575439623	2017-04-30 13:03:59.623	01:55:17	71	OK
1493575441116	2017-04-30 13:04:01.116	01:55:18	71	OK
1493575441608	2017-04-30 13:04:01.608	01:55:19	71	OK
1493575442595	2017-04-30 13:04:02.595	01:55:19	71	OK
1493575445593	2017-04-30 13:04:05.593	01:55:21	71	OK
1493575445596	2017-04-30 13:04:05.596	01:55:22	71	OK
1493575445605	2017-04-30 13:04:05.605	01:55:23	71	OK
1493575446595	2017-04-30 13:04:06.595	01:55:24	71	OK
1493575448093	2017-04-30 13:04:08.093	01:55:24	71	OK
1493575448591	2017-04-30 13:04:08.591	01:55:24	72	OK
1493575449579	2017-04-30 13:04:09.579	01:55:27	72	OK
1493575451103	2017-04-30 13:04:11.103	01:55:27	72	OK
1493575452624	2017-04-30 13:04:12.624	01:55:29	72	OK
1493575453120	2017-04-30 13:04:13.120	01:55:29	72	OK
1493575454123	2017-04-30 13:04:14.123	01:55:31	71	OK
1493575455070	2017-04-30 13:04:15.070	01:55:31	71	OK
1493575456569	2017-04-30 13:04:16.569	01:55:32	72	OK
1493575457076	2017-04-30 13:04:17.076	01:55:32	72	OK
1493575458085	2017-04-30 13:04:18.085	01:55:35	72	OK
1493575459563	2017-04-30 13:04:19.563	01:55:36	72	OK
1493575460553	2017-04-30 13:04:20.553	01:55:37	72	OK
1493575461596	2017-04-30 13:04:21.596	01:55:37	72	OK
1493575462059	2017-04-30 13:04:22.059	01:55:39	72	OK
1493575463563	2017-04-30 13:04:23.563	01:55:40	72	OK
1493575464556	2017-04-30 13:04:24.556	01:55:40	72	OK
1493575465133	2017-04-30 13:04:25.133	01:55:42	71	OK
1493575466548	2017-04-30 13:04:26.548	01:55:42	72	OK
1493575467039	2017-04-30 13:04:27.039	01:55:44	72	OK
1493575468532	2017-04-30 13:04:28.532	01:55:45	72	OK
1493575469547	2017-04-30 13:04:29.547	01:55:45	72	OK
1493575471055	2017-04-30 13:04:31.055	01:55:45	72	OK
1493575472052	2017-04-30 13:04:32.052	01:55:48	72	OK
1493575472040	2017-04-30 13:04:32.040	01:55:49	72	OK
1493575473550	2017-04-30 13:04:33.550	01:55:50	73	OK
1493575474054	2017-04-30 13:04:34.054	01:55:51	73	OK
1493575475022	2017-04-30 13:04:35.022	01:55:52	72	OK
1493575478052	2017-04-30 13:04:38.052	01:55:53	73	OK
1493575478099	2017-04-30 13:04:38.099	01:55:53	72	OK
1493575478512	2017-04-30 13:04:38.512	01:55:55	72	OK
1493575479013	2017-04-30 13:04:39.013	01:55:56	72	OK
1493575480518	2017-04-30 13:04:40.518	01:55:56	71	OK
1493575481005	2017-04-30 13:04:41.005	01:55:58	71	OK
1493575483001	2017-04-30 13:04:43.001	01:55:59	71	OK
1493575483009	2017-04-30 13:04:43.009	01:55:59	70	OK
1493575485024	2017-04-30 13:04:45.024	01:56:00	70	OK
1493575485029	2017-04-30 13:04:45.029	01:56:02	70	OK
1493575486506	2017-04-30 13:04:46.506	01:56:02	71	OK
1493575487538	2017-04-30 13:04:47.538	01:56:03	72	OK
1493575487991	2017-04-30 13:04:47.991	01:56:05	72	OK
1493575488983	2017-04-30 13:04:48.983	01:56:06	73	OK
1493575489987	2017-04-30 13:04:49.987	01:56:07	74	OK
1493575492527	2017-04-30 13:04:52.527	01:56:08	75	OK
1493575492538	2017-04-30 13:04:52.538	01:56:09	75	OK
1493575493524	2017-04-30 13:04:53.524	01:56:10	77	OK
1493575493986	2017-04-30 13:04:53.986	01:56:10	78	OK
1493575495002	2017-04-30 13:04:55.002	01:56:11	79	OK
1493575496029	2017-04-30 13:04:56.029	01:56:12	80	OK
1493575497003	2017-04-30 13:04:57.003	01:56:14	82	OK
1493575497993	2017-04-30 13:04:57.993	01:56:15	83	OK
1493575498994	2017-04-30 13:04:58.994	01:56:15	84	OK
1493575500456	2017-04-30 13:05:00.456	01:56:17	84	OK
1493575501005	2017-04-30 13:05:01.005	01:56:18	85	OK
1493575501960	2017-04-30 13:05:01.960	01:56:18	86	OK
1493575502985	2017-04-30 13:05:02.985	01:56:20	87	OK
1493575503957	2017-04-30 13:05:03.957	01:56:21	86	OK
1493575504966	2017-04-30 13:05:04.966	01:56:22	86	OK
1493575506010	2017-04-30 13:05:06.010	01:56:23	86	OK
1493575506961	2017-04-30 13:05:06.961	01:56:24	84	OK
1493575507940	2017-04-30 13:05:07.940	01:56:25	83	OK
1493575508941	2017-04-30 13:05:08.941	01:56:26	79	OK
1493575509939	2017-04-30 13:05:09.939	01:56:27	78	OK
1493575510930	2017-04-30 13:05:10.930	01:56:28	77	OK
1493575511932	2017-04-30 13:05:11.932	01:56:29	76	OK
1493575512937	2017-04-30 13:05:12.937	01:56:29	75	OK
1493575513938	2017-04-30 13:05:13.938	01:56:31	75	OK
1493575515496	2017-04-30 13:05:15.496	01:56:32	75	OK
1493575515949	2017-04-30 13:05:15.949	01:56:33	76	OK
1493575516955	2017-04-30 13:05:16.955	01:56:34	75	OK
1493575517948	2017-04-30 13:05:17.948	01:56:35	75	OK
1493575518921	2017-04-30 13:05:18.921	01:56:36	75	OK
1493575519920	2017-04-30 13:05:19.920	01:56:37	74	OK
1493575521909	2017-04-30 13:05:21.909	01:56:37	74	OK
1493575521916	2017-04-30 13:05:21.916	01:56:39	74	OK
1493575523405	2017-04-30 13:05:23.405	01:56:40	74	OK
1493575523904	2017-04-30 13:05:23.904	01:56:41	73	OK
1493575524897	2017-04-30 13:05:24.897	01:56:42	73	OK
1493575525918	2017-04-30 13:05:25.918	01:56:43	74	OK
1493575526893	2017-04-30 13:05:26.893	01:56:44	74	OK
1493575528890	2017-04-30 13:05:28.890	01:56:45	75	OK
1493575528905	2017-04-30 13:05:28.905	01:56:46	74	OK
1493575529896	2017-04-30 13:05:29.896	01:56:47	74	OK
1493575530891	2017-04-30 13:05:30.891	01:56:48	73	OK
1493575531881	2017-04-30 13:05:31.881	01:56:49	72	OK
1493575532879	2017-04-30 13:05:32.879	01:56:50	72	OK
1493575533887	2017-04-30 13:05:33.887	01:56:51	71	OK
1493575534875	2017-04-30 13:05:34.875	01:56:52	71	OK
1493575535879	2017-04-30 13:05:35.879	01:56:53	70	OK
1493575536869	2017-04-30 13:05:36.869	01:56:54	71	OK
1493575537876	2017-04-30 13:05:37.876	01:56:55	71	OK
1493575538876	2017-04-30 13:05:38.876	01:56:56	70	OK
1493575539866	2017-04-30 13:05:39.866	01:56:57	71	OK
1493575541419	2017-04-30 13:05:41.419	01:56:58	71	OK
1493575542869	2017-04-30 13:05:42.869	01:56:59	70	OK
1493575542965	2017-04-30 13:05:42.965	01:56:59	70	OK
1493575543902	2017-04-30 13:05:43.902	01:57:00	69	OK
1493575544893	2017-04-30 13:05:44.893	01:57:02	68	OK
1493575545869	2017-04-30 13:05:45.869	01:57:03	69	OK
1493575546875	2017-04-30 13:05:46.875	01:57:04	69	OK
1493575547849	2017-04-30 13:05:47.849	01:57:05	70	OK
1493575548839	2017-04-30 13:05:48.839	01:57:06	70	OK
1493575549913	2017-04-30 13:05:49.913	01:57:07	70	OK
1493575550874	2017-04-30 13:05:50.874	01:57:08	70	OK
1493575551840	2017-04-30 13:05:51.840	01:57:09	71	OK
1493575552837	2017-04-30 13:05:52.837	01:57:10	71	OK
1493575554328	2017-04-30 13:05:54.328	01:57:11	71	OK
1493575554860	2017-04-30 13:05:54.860	01:57:12	71	OK
1493575555848	2017-04-30 13:05:55.848	01:57:13	72	OK
1493575557318	2017-04-30 13:05:57.318	01:57:14	72	OK
1493575558325	2017-04-30 13:05:58.325	01:57:15	72	OK
1493575558819	2017-04-30 13:05:58.819	01:57:16	72	OK
1493575559814	2017-04-30 13:05:59.814	01:57:17	72	OK
1493575560836	2017-04-30 13:06:00.836	01:57:18	72	OK
1493575561808	2017-04-30 13:06:01.808	01:57:19	72	OK
1493575562814	2017-04-30 13:06:02.814	01:57:20	72	OK
1493575563865	2017-04-30 13:06:03.865	01:57:21	72	OK
1493575564833	2017-04-30 13:06:04.833	01:57:22	72	OK
1493575565850	2017-04-30 13:06:05.850	01:57:23	72	OK
1493575567301	2017-04-30 13:06:07.301	01:57:24	72	OK
1493575567809	2017-04-30 13:06:07.809	01:57:25	71	OK
